Text,Label
"'Only Dhoni and Raina have retired from cricket, Amit Shah has not said yet again, keep the paper ready, then say to us.'",0
'@NIGAMBHANDARI1 @RahulGandhi @Allavaru @srinivasiyc @SATAVRAJEEV @boxervijender @MNatarajanINC @girishgoa @SurajNarayan__ आते जी जिन्दाबाद,0
'Dr Kafeel is getting bail from Allahabad High Court today. Karlo Friends Preparing for the party Good morning all friends Jumma Mubarak to all the brothers,1
'@SalmanNizami_ Jihadi running out,2
'Rahat Indori was a jihadi thug.,2
'Information about jihadiyo's attack on a temple in Bangalore is also targeting jihadi to target particular religion of Hindus.,2
"'Tell me, what do you ask people first? Justice or Corona vaccine for Sushant Singh Rajput?",0
"'If you call, you will have to go and show the paper. # Jehadi Indorei",2
'@ NooriFatima1230 Masha Allah,1
जेहादी मानसिकता  @SumanSh58122278 @kaur_ravindra,2
'@PathakPost speaking what is brother Hindu Muslim brother was brother and is and will live,1
'Azadari's scape is Elahi Ahkamat's scape. # Ayatollahkhamenai @khamenei_ir #HussainForJustice #Azadari,1
'UPPSS Jindabad Dr. Dinesh Chandra Sharma Jindabad.,0
'जबाब दो लिबरल छाप जेहादी दल का सरगना,2
@RanaAyyub Wow jihadi saving temple with petrol bomb in hand,2
"'Watch ""सुशांत सिंह राजपूत को लेक्रर हुआ नया खुलासा.."" on YouTube",0
'@riteshrajwada @manojmuntashir zindabad bhaiya,0
'दिल्ली पुलिस को थोड़ा धर्य रखना चाहिये  कल जैसी पिटाई दुबारा ना हो इसलिये रमज़ान के पाक महिने में किसी शान्तिदूत का चलान नही करना चाहियें।,1
'Whoever believes in Muslim should leave India and go to Pakistan #Bain_Descendant_PFI,2
Amen Summa Amen Azzazakallah @Khanjar_E_Raza @Allah_Ki_Talwar,1
'@ Jamnakeer11 @CYSSRJ @AAPRajasthan Inquilab Zindabad 💪,0
'@Sameeksha_India is Salman Owaisi Burhan Wani from this book. This is a hypocrite and a Muslim called Jihadi.,2
"#AllahDoesNotNeedQurbani Kabir God said that both (Hindus and Muslims) religion, have compassion. Believe my word that there is only one colloquy in a boar and a cow, that is, a single organism. Neither eat cows nor pigs.
Doon deen dya karou Garibdas Gau Sura, Ekai Bolan Haar.",0
'@Relincejio has become the base of Bollywood jihadi terrorists,2
'Jehadi running photoshop of hypocrisy to cure Kukarmo',2
'@Mdzeeshanayyub Jihadi is only Jihadi,2
'@shalabhmani गजब ज़बाब दिए इस जेहादी को त्रिपाठी जी,2
'@satyanveshan नरक में जायेगा ये राहत नाम का जेहादी समर्थक।,2
'वो तो दुनिया को दिखाना था   मंजर ए कर्बला   वरना जो छुरी इब्राहिम (अलैहिस्सलाम ) के बेटे पे ना चली  नबी के नवासे पे कैसे चलती,1
'These anti-student decisions will not run ..! ✊ Student unity Zindabad! 💪 #PostponeJEE_NEETinCOVID #NEET_JEE #NoExamsInCovid,0
"'Masha Allah, about the great age of very good girls",0
'कहा गए  batla house को फेक कहने वाले aap और congress के दल्ले  जिहादी कौम,2
'@naumanmurtazasp Jai Akhilesh Akhilesh Bhaiyya Jindabad Nauman Bhai Jindabad Jai Socialism @yadavakhilesh,0
'@apna_time_aayeg इमाम हुसैन अलैहिस्सलाम के क़ातिलों पर लानत हो बेशुमार,1
'@arhaankhalifaZ @BefittingFacts @ThePlacardGuy Wah ye to wahi baat ho gyi pehle gardan kat di zfir sorry v bol dia. Jihadi,2
'Unsafe Muslims have created jihadi terror in Bengaluru?,2
'Mohammed Sallallahu Alaihi Wasallam proclaimed \ xa0 \ xa0 \ xa0 \ xa0 \ xa0 \ xa0 that the person will not go to heaven so that his neighbor will not be happy. # AhmadiYouth,1
'भादो के महीने में इजराइल गाज़ा में दीवाली मना रहा है 😂,0
"'@inc_alok @anjanaomkashyap Bangalore's jihadist community responsible for Rajiv Tyagi's assassination, because of which he could not bear this shock",2
'@sambitswaraj शानदार जानदार जबर्दस्त जिंदाबाद,0
'@sheebanaazreal of course subhan allah hakka baat hai your 💯 💯 💯 💯 💯 💯,1
'@ News18India @AMISHDEVGAN Jehadi nonstop bickering Apa escapes debate,2
"1442 Hijri Happy year to all Alame Islam, the first time has changed many times.",1
'@MaheshNBhatt अबे चूत के पकौड़े जेहादी ज़ाकिर नाइक के टट्टे माधर चोद  rhea के साथ तुम सब चुदो गे 🙂,2
'@MlaGorakhnath जेहादी,2
"'@sukhdevgogamedi ji dada is absolutely right, you said this is the murder case, we all are with the army soldiers, you go ahead, Dada you go ahead Mr. Sukhdev Dada Zindabad",0
'@AnilChopraINC heard today Diwali was celebrated in Tonk 🤔 #rajasthan_ka_pilot # pilot_sang_rajasthan #Sachin_pilot,0
'Ankita Lokhande told which song was Sushant Singh Rajput's favorite,0
'@FizzaRizvi_ इमाम हुसैन     (अलैहिस्सलाम)कैसे लिखा आपने,1
"'Haven't looked happily towards anyone, but you haven't seen anyone except me @yadavteju jindabad ... @Rajlakshmiyadav",0
'@Rashmi_Bauddh Bahinji Jindabad,0
'@Ain_ul_haya_ @realArmanAli नवाज़िश करम इनायत  अल्लाह आपको अपने साया ए रहमत मे रखे आमीन या रब्बुल आलमीन,1
'दिया जलाना सांप्रदायिकता है लेकिन   शहर जलाना सेक्युलरिज़म है.... #जिहादी विचारधारा,2
"'@HarbirSinghSuri Seeing bat in Rahul Gandhi's hand, cricket warns of suicide.'",0
@Gobhiji2 @sardanarohit सच कडवा लगा।नकली नाम के पीछे छुपे जेहादी।,2
Jayant Chaudhary Zindabad,0
'@CM_Yogi_ Jihadi,2
'Khuda Hafiz' became the biggest opening movie of @VidyutJammwal #KhudaHafiz #Jamwalians,1
'Those who oppose the jehadi temple need legal treatment,2
@ Muhamma68962428 @ Rohit78986056 @ Nehaa7200 Read some madrasa print .... Hallala Mut Jehadi Suvar !!,2
"'@ShayarImran I am sweating, I am sweating on her forehead, always from the mirror. Masha Allah Imran Bhai Jaan",0
'@barri_ismail @SalmanNizami_ RSS के नाम का दर्द जायज़ है खतना कुमार । RSS ना होती तो तुम जेहादी बम बांध बांध कर देश को उड़ा चुके होते।,2
'@pankajjha_ @NeelChaauhannkc why brother Corona has made an agreement with you that it will end on Diwali,0
"'Due to the hurt of going to Jahnum, whose milk is coming out of his chest, he will come out for you, he was a jihadi for me.",2
'@shalabhmani Yogi Sarkar Jindabad!,0
'@VeerendraJap @Troll_Ziddi @SRiitu @ Habiib011 @ BabuSinghkush5 @oprajbhar Jan Adhikar Party Zindabad,0
'@abufawaz24 माशा अल्लाह,1
"Happy Islamic New Year ""1442 Hijri"" to 'Alam-e-Islam",1
'@DoctorRicha_IND @ TheLostGirl997 Fiza is safe in the shelter of Allah Ta'ala,1
'Today is 27 August Dr Kafeel Khan is hearing for bail,1
'@ vishal_9450 @sumit__hindu Jihadi,2
'Aankhon dekhi maxi pe dupatta',0
'सुशांत सिंह राजपूत की हत्या है या आत्महत्या?,0
'@ aware0708 have done so many such jihadis but by not teaching all these in the pages of history they are called great.,2
'जेहादी अगर बाबरी मस्जिद नहीं भूल सकते  तो भारत का हिन्दू भारत की हर मस्जिद के नीचे दबे मन्दिरों को कैसे भूले?  #मथुरा_काशी_बाकी_है,2
"@ INSANIYAT24258 @RahulGandhi Be a jehadi, you will remain a jihadi no matter who is born of Halala.",2
'@Hirengajera01 कांटे को कांटे से निकाला जाता है   जिहादी अन को गोली मारो,2
'दिवाली तक हो जाएगा क्या कुछ अनलॉक? जानिये क्या-क्या खुलने की है\xa0उम्मीद.,0
MS Dhoni tells international cricket on special occasion of Independence Day ... via @YouTube,0
'@sikarchairmanJK आमीन,1
'@Brand_Anuj Aamir Khan Sharukh Khan Salman Khan Deepika Padakone is all jihadi. The film of all these will be seen by the country as malevolent. Jai Shree Ram,2
'Slavery now present in india #गुलामी_जिंदाबाद,0
"The mind was ""relieved"" by the death of 'jihadi ""Indauri"" 2 was a poet of Kodi's status.",2
'@ahmedpatel @rahatindori मर गया जेहादी,2
'@Voice_For_India ये जेहादी हिन्दू देवी-देवताओं का अपमान किया है pk में,2
@ ashutosh82B It has been decided from the previous that the Pakistanist and the jihadi terrorists here were involved in this ... this time the village will be broken directly,2
'CBI to conduct Psychological Autopsy in Sushant Singh Rajput's suspected death: Sources - NDTV',0
"Prayers are being held in Moksdham near Akashwani in Mathura, and no one has any worries. Date - 27/7 time 8 am Mc He is dead. Is anyone who is sitting there will bring Ehi Mullah on the 10th side? Meaning not only that worshiping is not only religion for 2 hours, it is also important to protect it",2
'@americi_trump this is right post abusive in cricket 🤣🤣🤣🤣,0
"'@ ms786d @ TheDeepak2020In Jai Shri Ram Harami Mulla ji, you also know history, now Gajwa-e-Hind will not be saffron-e-Hind",2
'#CapTerror #Jihadi #Islam #Terrorists,2
'Now it seems Uddhav government will fall in Maharashtra before Diwali! This practice is sad for democracy! @AUThackeray @OfficeofUT,0
'इस #DNA वाले जिहादी को कब सजा मिलेगी। #prashantbhushan,2
'क्रिकेट तो अब भी होंगे ....     पर विकेट के पिछे से मैच बदलने  वाला नही होगा .......     miss u #MSDhoni 7 😭😭,0
"""Along with MS Dhoni, Fan 'Chacha Chikago' in Pakistan \ u200d born in Tan \ u200d also said 'goodbye' to cricket #MSDhoni",0
"'@AcharyaPramodk Away pig's child, jehadi, your son-in-law Maslman burnt the house of Dalit MLA",2
'@AlishaSpeaks_ @SyedHabeebMust1 आमीन,1
'@ Deepakj2211 @ BeingSalmanK007 @ JitendraJigyas2 @AMISHDEVGAN @AaptHarish I do not support any jihadi or terrorist.,2
'सुशांत सिंह राजपूत केस : संदिग्धों से गहन पूछताछ  खुलने लगी है आरोपियों की कुंडली,0
'@ asgarQu90939148 @iamkamalansari @ashfaq_joiyaINC @INC_akhter Jumma Mubarak 💐🙏,1
'अनलॉक 4.0 : मेट्रो  प्लेन  सिनेमा  स्कूल? दिवाली तक क्या-क्या खुलने की है उम्मीद,0
'मुझे अपनी मोहब्बत में इस क़दर मसरूफ कर दे ए अल्लाह की तौबा के बगैर नींद ना आए  #अल्लाह_हाफ़िज़ #गुड_नाईट,1
'Jihadi ran on Bangalore scandal by showing backward !!,2
'Jihadi terrorist in every country is a traitor to the traitors of the country',2
'@AcharyaPramodk जलाने वाले जेहादी ही थे।,2
'@Sadaf88948596 आमीन या रब्बुल आलमीन,1
'@ J_Ahmed_21 @modiheepappuhai @rajmng Ab tereko kal dallah bole ki apni beti nikah kar le to tu dallah ka huqum maan ke kar lega ?? Abe bsdk chusalman popat horny ho gaya tha isliye dallah kabahana bana ke chodn * e chal gaya zainab ko🤣🤣. Tumhara popat tumko popat bana gaya🤣🤣,2
'@ChanduLalSahu_ चंदू भैया जिंदाबाद,0
'@Safdar00583979 @Al_sana21 @WasiuddinSiddi1 आपको भी अल्लाह ताला हिदायत दे- अमीन,1
'@IRounak_ #आहत_इंदौरी शायर तो नाम का था  मानसिकता जेहादी थी।।,2
'रिया ने भूत-प्रेत और सुशांत सिंह राजपूत के खिलाफ विश्वासघात CBI जरुर निकालेगी। #झांसी_की_रानी_कंगना,0
'@GoswamiArnaw Another Diwali,0
'1 मोहर्रम 1442 हिजरी - इस्लामी नए साल की हार्दिक शुभकामनाएं! #HappyIslamicNewYear,1
'तमाम लोगों को इस्लाम का नया साल मुबारक  1442 हिजरी  अल्लाह सुभाना तलाहा हम सब पर रहम़तों की बारिश बरसाए  आमीन 💚❤️,1
"'@ReallySwara was the two-pronged jihadi, how Atal takes the name too",2
"'Good night dear friends, if you are alive, we will meet again in the morning. Khuda Hafiz @ Mariyam34374738",1
'@Krishna29892392 मोदी जी जिंदाबाद जिन्दाबाद जिंदाबाद,0
'शानदार जबरदस्त जिंदाबाद ....ऐसे नेताओं की देश को जरूरत है,0
'@ Shariqueadil1 Amen 🤲 💖🌹💖,1
'हम दीप जलाते रहे और मौका पाकर उन्होंने शहर को आग में झौंक दिया ! जिहादी सुअर 🐖 😡 #बंगलुरू,2
'@BadmaashJimmy @sambitswaraj जेहादी चुप बैठ,2
"'Whoever is happy over the CBI investigation of Sushant Singh Rajput case, please see Patalalok once. #CBIForSushantSinghRajput #CBITakeOver",0
'@ Ashok_424 it's all jihadi.,2
This is your brother who you always lick.,2
'Sir Tipu Sultan Rahmatullah Alay is our hero!,1
'@ketanvirani_ शायद नहीं मेरे भाई था जेहादी।  #जेहादीटीपूसुल्तान,2
'@Iqraquraishi1 अल्लाह हर मोमिन का ईमान पर ख़ात्मा नसीब फ़रमाए #आमीन,1
'सौ जिहादियों से बचाने के लिए 20 जिहादी चेन बना रहे है।  इससे टोपी वाला आतंक कम थोड़ी होगा।  #CapTerror,2
'जनता चाइना से दीवाली की लड़ी खरीदे तो देशद्रोही  पप्पू जी MOU करे तो भी देशभक्त? जागो देशवासी जागो,0
'@sanatani_Real This jihadi is not close to anyone but Bhima Mim Wale is also a Kafir for him.',2
'@ arnabofficial7 is a jihadi. Healed,2
'@BabitaPhogat There is no other example of the sacrifice that Sonia Gandhi has made for the country. Sonia Gandhi Zindabad,0
'बड़ा दावा | सुशांत सिंह राजपूत को मौत से पहले दिया गया था जहर !,0
'@ baba_9889 @ Anu_Shree01 @ Ankitarai23 @ ShivaniV2901 Zindabad !!!,0
'@AmritNikku @AnandRaj_ars @ Amit_kr_Roy01 @NitinNabin or Allah Amen,1
Cricket South Africa appoints Braceford Williams as its acting president,0
'@Adityanath_Fan @Shehzad_Ind CM @myogiadityanath Ji Maharaj Zindabad,0
'@Indic_e @RickydeeHR @MrinalPande1 खतना हो जाने के बाद लोग आमीन बोलते हैं।,1
"After # street 2, now the number of this jihadi is # to get on the road. #Bycott #Bycott",2
'जेहादी के अब्बा,2
'@ ModiNama01 Fantastic tremendous Zindabad 👌👌,0
"'Just seeing this, Dhoni and Raina retired from cricket yesterday.'",0
'And # वामी_जेहादी #Burned ... agsagarikaghose sardesairajdeep RanaAyyub @rohini_sgh @ pbhushan1 hankhanumarfa @_sayema ​​#Bimbos_Himbos,2
'Long Live India,0
'@SitaramYechury Inquilab Zindabad .... !!! True salutations.,0
'@ SaquibK51642651 @drmerajhusain jihadi living in little limit.,2
'@ arnab5222 @ Swamy39 It is also involved in the murder of Gurga Disha Salian and Sushant Singh Rajput,0
'@ AayatSi83737814 @ SakinaQureshi9 Masha Allah Mubarakan,1
'@mohsinaliisb मैं आपकी क्रिकेट नॉलेज का बहुत बड़ा फॅन हु मोहसिन सर आपका एक भी शो मिस नही  करता.,0
"""Sushant Singh Rajput was angry at not getting credit for 'Chichhore' success: Chetan Bhagat",0
'@ santosh_yadav40 @laluprasadrjd @yadavtejashwi @RabriDeviRJD @sanjuydv @AlokMehtaMP future locator Santosh Yadav of Lokaha Bidhan Sabha Jindabad.,0
'@RachnaAthiya1 @Priyank58247388 भारतीय शक्ति चेतना पार्टी जिंदाबाद जिंदाबाद,0
"'@majorgauravarya @ShkhRasheed What do we have, Bhai kept for Diwali?",0
'@msdhoni @narendramodi you will miss the cricket team mahi miss you msd,0
"'@OpIndia_in Relief was not jihadi, Indori",2
'जम्मू-कश्मीर से लौट रहे जवानों की कहानी  होली-दिवाली-करवाचौथ पर नहीं हो पाई घर पर बात,0
'@PMuralidharRao @annamalai_k @JPNadda @BJP4TamilNadu @Murugan_TNBJP @sambitswaraj भारतीय जनता पार्टी ज़िंदाबाद,0
"""@SaketGokhale Haan don't forget this..क्या उखाड़ लेगा BC..जेहादी कुकर ग़द्दार ..चुप..एकदम चुप चादरमोद",2
'@ndtv Abe gobar tu gobar hai tu gobar tha tu gobar rahe bhi too mosquito's interview of this dung also comes on this jihadi channel.,2
Suryavanshi and 83 to be released on Diwali and Christmas!,0
AIIMS chief reveals postmortem mistakes in Sushant Singh Rajput's autopsy report,0
"'@aajtak, such miscreants have killed Sushant Singh Rajput",0
'@bharatbeniwal_ Bharat Beniwal Bhai Zindabad 💪💪💪,0
'@AshokChandnaINC Ashok Bhaiya Jindabad,0
'आदरणीय मुख्यमंत्री @myogiadityanath जी  ये जिहादी अब तक बाहर कैसे घूम रहा है ? #bangaloreriots,2
'@INCIndia #वंशवाद जिंदाबाद #कांग्रेसियों का #प्रसाद @RahulGandhi को गुस्सा भी आता है! #नौटंकी ।,0
'@_sabanaqvi was the two-born jihadi how Atal takes name,2
@ Neetush10920922 Jehadi speaks like this .. We are from devout hearts .. Why should Bharat Mata ki Jai Bol show off ..,2
"'Raid die friends, dislike the strong dislike message, get it straight to these #CryptoRiceBag Jihadi #BollyDaWoodias !!",2
'Swara Bhaskar is Zahil Jehadi Ku Tti,2
'@Rashtra_Sevika_ @UttamIND_ @KanganaTeam @akshaykumar @SrBachchan Lioness Zindabad. Jai Sanatan,0
'पहुंची हुई है अर्श तक मेरी भी एक दुआ    आमीन सब कह दो तो अल्लाह मान जाएगा..! ❤️,1
'@ AnsarAn86751928 @NarundarM @shayar_suniel Corona Jihadi,2
"'Muslims are the most secure in India: Shahnawaz-Hussain Sir, now every Muslim like you has a little brother-in-law and son-in-law .. !! 4",1
@Nargis_Ansari72 नरगिस तेरे जेहादी भाइयो के खेल है समझा कर पगली।,2
'@ KamalHa60532165 @KhawabMere MashaAllah both my Urdu and Hindi are good,0
'NEET JEE 2020 examinations to be held after Diwali- Subramanian Swamy ..... #NEETJEEpostponekaro @ Swamy39,0
'@digvijaysinghd9 समाजवादी पार्टी जिन्दाबाद माननीय पूर्व मुख मंत्री अखिलेश यादव जी जिन्दाबाद,0
'हेलीकॉप्टर से शूट किया कर्बला का नजारा सुभान अल्लाह @Safdara74889147 🌱🌴🌹🌷🌸🌼,1
'बुनकरों की आवाज़ हाजी रफीक अंसारी ज़िंदाबाद,0
6,1
'@SheikhLaraibFa1 सुम्मा आमीन,1
@ khansalman1142 @ Satyaje07816817 @i_theindian @actormanojjoshi Are o chusalman le tu suar mut ka pe ..... Allah ne kaha hai. 4,2
'तुम्हारे न्यूक्लियर बम से ज्यादा तो हमारे यहां दिवाली पर लोग पटाखे जला देते है   @sambitswaraj ji,0
'Chacha has also arranged audience with the entire cricket team at the stadium,0
'#Allah_Pak is expected to make this new year a better time for Alam-e-Islam - 💚انشاء اللہ # 1442_Hijri 🇸🇦 💚❤️,1
'@DParapurath @RandomHindu @MumbaiPolice अबे जेहादी यही इनोसेंट छात्रों ने ताहिर हुसैन के साथ दंगे करवाए।,2
Room @ RoomK RoomK464697 @ @ @ @ @ @ @ @ @ @ @ @97A46आमीन979797AA,1
'सुशांत सिंह राजपूत के जिस तरह से जांच चल रही है और लगता है आत्महत्या के लिए उकसाया गया है,0
'We make holes in the plate we eat. That is why we are called Jihadis.,2
"'Who are these jihadi people who have bombs, guns are swords, stones are acids, but there is no paper.",2
'@IYC ये सचिन कटमूल्ला है ।,2
'@CongressiC फुटेज खाने के लीये कर रहा है ये जिहादी😜😜,2
"'It is a very good decision, Jihadis come to India and do sterilization of Hindus.",2
'🔱 जेहादी सोच थी उसकी  कोई शायर का काम थोड़ी था.. मनाएं क्यों हम उसका गम  वो अब्दुल कलाम थोड़ी था✨ #आहततंदूरी  #राहत_इंदौरी,2
'@AuneeshC जय अपना दल एस जिन्दाबाद जिन्दाबाद,0
Subramaniam Swamy urges PM Modi Pokhriyal to say - Neet JEE Mains examination to be held after Diwali,0
'@SalmanNizami_ Don't make fool of two or three photo suits Kara Jihadi people.,2
"'Howdy Baba, whenever you say what you say, you tell me the truth.",0
'# Bahujan_Akta_Jindabad #Kangana_Se_Padmashree_Bappas_Lo She should also see reservation in dreams. #KanganaIsNotJhansiKiRani,0
'Assalamo alaqum wa stay happy new year of Islamic year to you from my side,1
'@ saket71 zindabad 😂,0
'@ priyansi_SR04 @ KingAbhi144 Muslim lawyer mumbai paved jihadi Sharad Pawar's ass hanging in other words,2
'@aimim_national @Aamirsafe123 @asadowaisi माशा अल्लाह हमारा सदर हमारा ग़ुरूर है अल्लाह आप को सलामत रखे आमीन या रब्बुल अलामीन,1
‘Alam-e-Islam to Islamic New Year 1442” Happy Hijri.,1
"'If your house burns jihadi breaks, then there is no stress but in TV debates there is stress.",2
"Happy Islamic New Year ""1442 Hijri"" to 'Alam-e-Islam # IslamicNewYear1442",1
'@KreatelyMedia @KapilMishra_IND A very poisonous pen and poison pen extracting poet jihadi,2
'@ppbajpai कोई  अमेरिकन इंडियन हर्रिस को approve नही करता।ये रांड भी तेरी तरह ही भारत हिन्दू विरोधी जिहादी है।,2
'@WasiuddinSiddi1 जी wasi भाई। अल्लाह पाक आपकी अम्मी और आपके परिवार की हिफाजत करे। आमीन,1
'@R_Lakhanpal Bharatiya Janata Party Zindabad,0
"There is no place for high and low in Islam, that's why everyone stands shoulder to shoulder in Namaz-e-Saf .. !!",1
'@TajinderBagga Rip जेहादी आहत इंदोरी,2
'@jitupatwari Rahul Gandhi Zindabad Kamal Nath Jindabad,0
"'@zoo_bear @sakshijoshii is the stronghold of Jihad people. And your work is to recognize all the Jihadi people, find the address of Jehadi Maulana Saad.",2
@VidyutJammwal  just watch  खुदा हाफ़िज़ Great movie see first gyues,0
'किसके कहने पर हुआ था सुशांत सिंह राजपूत के निधन वाले दिन ही पोस्टमॉर्टम  डॉक्टर ने बताया,0
'@Swamy39 दीवाली तक क्या कोरोना चला जायेगा महोदय आपसे निवेदन है कि परीक्षा को आगे न बढ़ाया जाए,0
'@ RishavPandit18 @sharmaji_alone Jai Ho Good Governance Jindabad Jai BJP Jai Vikas Jai Maa Bharti 👏👏👏👏🚩🚩🚩🙌,0
'अल्लाह पीर साहब की मगफिरत फरमा कर  जन्नतुल फिरदोस में आला मुकाम अता करें आमीन,1
"The play, written by the playwright Girish Karnad, based on the life of Muhammad Tughlaq, was originally written in Kannada and was later translated into all the languages ​​of India. He is also taught in courses https://t.co/GPKGrKMsys #GirishKarnad",0
"'@_sayema ​​Hmmmm rightly said, the puppets will surely go to Jehadi ... And only Pelé is going ...",2
'@AmitShah जी का खोफ न जाने क्यों अंदर है #जेहादी मानशिकता वाले संक्रमित व्यक्ति पर  अमित शाह शकुशल व चंगा रहे!,2
'तमाम अहले ईमान को इस्लामी नया साल 1442 हिजरी मुबारक हो।  #islamicnewyear1442,1
'जात हेर्न सिकिएन  थर गोत्र हेर्ने चलन छैन  त्यसैले कुलमान घिसिङ्ग जिंदाबाद! जिंदाबाद!!,0
'@Aamitabh2 टीवी पर सुशांत सिंह राजपूत मामले को सुन सुन कर थक गए तो अब थोड़ा दाऊद के बारे में सुनिए,0
'@ipskabra Mahendra Singh Dhoni (Mahi) and Suresh Raina. Indian cricket stars,0
"'Actually, if you believe the news channel does not understand any other news other than the Sushant Singh Rajput case.",0
@Realpagal @ Gudiyas28179184 The Bengal and Delhi riots were also the same as the headmaster of the Bangalore riots hence the jihadist !!,2
'@ PareshP81834272 This Brahmin Shumma Amen Speaks!,1
'@ShahbazAnsar_ बच के रहना रे बाबा बच के रहना रेे....  जिहादी मुल्ले ने ट्वीट देख लिया तो कहीं तुम्हारा ...... जला ना दें,2
'@SantoshYadavMLC @yadavakhilesh respected leader jindabad,0
'@janardanmis जहरीले जेहादी का पिछवाड़ा तोड़कर कहीं भी बैठने लायक नहीं छोड़ना चाहिए। 😂😂,2
'Delhi is sold for fear of jihadi pigs. We were sold in our own country.,2
'    प्रदेश में रिकवरी दर 78.66% सावधान रहें सुरक्षित रहें। राजस्थान सरकार जिन्दाबाद।,0
'वो एक हुसैन जो तन्हा खड़े थे मक़तल में..!  अब उनके साथ ज़माना दिखाई देता है..!!  अलैहिस्सलाम,1
'इस्लामिक नया साल हिजरी 1442 की सभी को बहुत-बहुत मुबारकबाद अल्लाह इस साल हम सब को अपनी रहमतें अता फरमाए 💐🤲🤲💐 आमीन,1
'@dharmendrakrydv Jai Ho Vijay Ho @dharmendrakrydv Bhaiya Zindabad Jai Socialism,0
'@MeTriveni @Bodhi_Bimal खुदा हाफिज्,1
On the retirement of #BreakingNews #Dhoni #PMModi wrote letter remembering contribution to cricket @PMOIndia @msdhoni,0
'@AshrafFem @Alpanah51 या अल्लाह पाक डॉ कफील खान को बाइज्जत बरी कर दे या अल्लाह जल्द से जल्द रेहा हो जाए आमीन,1
'@Dr_Uditraj जय भीम प्रशांत भुसड जिंदाबाद,0
'@_dua_93 बेशक ...... खुदा से दुआ ह मेरी आप हमेशा खुश रहे ....आमिन......जयहो,1
'Sardarpur Jayas President Rajendrasih Gamad Dada Jai ​​Johar Jai Tribal Jai Bhim Jai Bhilpradesh Jindabad,0
"'@ Sachin170277S @DrKumarVishwas is there any coercion whether you gave a tribute to a jihadi, that is a lot",2
'@ Santosh59062141 @JharkhandCMO Panchayat Swayamsevak Sangh Zindabad,0
"@ ashutosh82B Black pheasant maulons, then the shit also eats the jihadi boar",2
'@ JainKiran6 will celebrate Diwali by lighting a lamp at home,0
'@ N_33_0 Hazrat Yahya Alaihissalam,1
'अजय कुमार लल्लू लोग ज़िंदाबाद ज़िंदाबाद,0
'कांग्रेस में सभी को मिलजुल कर काम करने की जरूरत है  बखेड़ा खड़ा करने वालों पर ध्यान ना दें..   #कांग्रेस_जिंदाबाद,0
New revelations in Sushant Singh Rajput case everyday,0
'@ashutosh83B @BJP4India @INCIndia @narendramodi @RahulGandhi अभी सुशांत सिंह राजपूत सबसे बड़े मुद्दे है।,0
'@ TheHalfVolley1 @urbanrajput @AartiTikoo @ ArunRane9 Chalu Done Jehadi. Language is telling. What is the harm in being a guard?,2
'सभी भारतीय मुस्लिम मितरों को इस्लामी नववर्ष की बधाई 🙏,1
'जेहादी भगाओ देश बचाओ,2
'Muslims not only make punchers but also make IAS IPS judges etc. by making Rafale nuclear. #HilalAhmad #RafaleInIndia 🇮🇳,1
'@renu_18 बेंगलुरु को सीरिया बनाते  जिहादी जमात,2
'आसान नही है गांव मे क्रिकेट का अम्पायर बनना   बात बात पर कसम खिलाते है हरामखोर😂😂😂😄,0
'@aajtak @sardanarohit ये जाहील दाढीवाला कीस लिहाज से scholar लग रहा है ? #crush_radical_islamic_terror,2
@ pradip102 jihadis jihadi lawyer,2
'@SitaramYechury Inquilab Zindabad ✊,0
'@deepti_payasi @aniljidaga is jihadi,2
'@moneyman17 @GAJINDERR @SharradR @MrinalPande1 आमीन...जब एक बार स्खलित हो जाते हैं तो @MrinalPande1 कहती हैं .. आमीन !,1
'@BBCHindi एक जेहादी पहुंच गया 72 हूरो के पास,2
'@ AradhanaVishwa9 Indian Shakti Chetna Party Zindabad Sandhya Didi Zindabad Jai Mata Ki Jai Guruvar Ki,0
"'""अल्लाह "" से  इस  "" कदर ""   करीब  हो  जाओ  की  तुम    "" दुआ "" माँगो  और  ""फ़रिश्ते ""  🌹🌹 ""आमीन "" कहे  🌹🌹",1
"'@_YogendraYadav Does opposition only mean ""Muslim appeasement"" #Discriminatory_Gaddar? #Jihadi_Naxly_Gathbandhan",2
'जुम्मा मुबारक हो सुनिता शर्मा,1
'@AnamikaThaukur नारी शक्ति जिंदाबाद,0
'#HappyBirthdayDallaAbhisar Jihadi Media 🤣🤣🤣,2
'Ola Hu Ober Lahore Via Kuwait Amen,1
'@ MohdAshabAbbas3 Masha Allah Allah Hafiz,1
'@thewire_in निकृष्ट झूठे दोगले हैं वामपंथी जेहादी मीडिया  खुद सच देखो,2
"'आलम-ए-इस्लाम को इस्लामिक नया साल ""1442 हिज़री"" मुबारक हो!  IslamicNewYear1442.",1
"'@Abdullabhinavak2 @ NDA_123 Lol Converted Chusalman, you guys. The rooftops of Arbo Turks and Persians. You were all Hindus",2
'@TheAbhishek_IND all countries are malevolent traitors jehadi puppets.,2
'@DoctorMukhtar @InbarCohen13 Hahaha...soon ur chuslim country will b the colony of china..and you probably will b the gutter cleaner there...country who always depend on bheekh..their people r  barking to other..abe bhikari phle bheekh ka paisa to de do.,0
'@Ashok_Kashmir मर गया !  तो मरने दो  - कोई महान थोड़े ही था । जिहादी सोच का था  कलाम थोड़े ही था ।। #राहतइंदौरी,2
